Year,State,Category,Type,Vehicles
2001,Iowa,Bus,Public,6804
2001,Iowa,Truck,Private,1408356
2001,Iowa,Truck,Public,31180
2001,Iowa,Motorcycle,Private,137701
2001,Iowa,Motorcycle,Public,272
2001,Kansas,Auto,Private,834427
2001,Kansas,Auto,Public,7885
2001,Kansas,Bus,Private,1411
2001,Kansas,Bus,Public,2469
2001,Kansas,Truck,Private,1465223
2001,Kansas,Truck,Public,19286
2001,Kansas,Motorcycle,Private,51487
2001,Kansas,Motorcycle,Public,324
2001,Kentucky,Auto,Private,2098690
2001,Kentucky,Auto,Public,24185
2001,Kentucky,Bus,Private,1631
2001,Kentucky,Bus,Public,11716
2001,Kentucky,Truck,Private,1480989
2001,Kentucky,Truck,Public,8489
2001,Kentucky,Motorcycle,Private,46190
2001,Kentucky,Motorcycle,Public,16
2001,Louisiana,Auto,Private,1953186
2001,Louisiana,Auto,Public,41217
2001,Louisiana,Bus,Private,14932
2001,Louisiana,Bus,Public,5883
2001,Louisiana,Truck,Private,1569722
2001,Louisiana,Truck,Public,23619
2001,Louisiana,Motorcycle,Private,49989
2001,Louisiana,Motorcycle,Public,518
2001,Maine,Auto,Private,613012
2001,Maine,Auto,Public,4769
2001,Maine,Bus,Private,592
2001,Maine,Bus,Public,2244
2001,Maine,Truck,Private,385872
2001,Maine,Truck,Public,11050
2001,Maine,Motorcycle,Private,32707
2001,Maine,Motorcycle,Public,101
2001,Maryland,Auto,Private,2582361
2001,Maryland,Auto,Public,13531
2001,Maryland,Bus,Private,6970
2001,Maryland,Bus,Public,4953
2001,Maryland,Truck,Private,1307622
2001,Maryland,Truck,Public,23411
2001,Maryland,Motorcycle,Private,54605
2001,Maryland,Motorcycle,Public,106
2001,Massachusetts,Auto,Private,3513020
2001,Massachusetts,Auto,Public,17935
2001,Massachusetts,Bus,Private,11111
2001,Massachusetts,Bus,Public,562
2001,Massachusetts,Truck,Private,1616401
2001,Massachusetts,Truck,Public,39192
2001,Massachusetts,Motorcycle,Private,114962
2001,Massachusetts,Motorcycle,Public,3
2001,Michigan,Auto,Private,4855591
2001,Michigan,Auto,Public,47604
2001,Michigan,Bus,Private,10571
2001,Michigan,Bus,Public,15489
2001,Michigan,Truck,Private,3446848
2001,Michigan,Truck,Public,77548
2001,Michigan,Motorcycle,Private,197774
2001,Michigan,Motorcycle,Public,1394
2001,Minnesota,Auto,Private,2554530
2001,Minnesota,Auto,Public,10410
2001,Minnesota,Bus,Private,7294
2001,Minnesota,Bus,Public,8103
2001,Minnesota,Truck,Private,1949541
2001,Minnesota,Truck,Public,24308
2001,Minnesota,Motorcycle,Private,151768
2001,Minnesota,Motorcycle,Public,272
2001,Mississippi,Auto,Private,1136949
2001,Mississippi,Auto,Public,10291
2001,Mississippi,Bus,Private,3506
2001,Mississippi,Bus,Public,5728
2001,Mississippi,Truck,Private,780334
2001,Mississippi,Truck,Public,16965
2001,Mississippi,Motorcycle,Private,26827
2001,Mississippi,Motorcycle,Public,13
2001,Missouri,Auto,Private,2483413
2001,Missouri,Auto,Public,7308
2001,Missouri,Bus,Private,4346
2001,Missouri,Bus,Public,8078
2001,Missouri,Truck,Private,1687809
2001,Missouri,Truck,Public,16884
2001,Missouri,Motorcycle,Private,64470
2001,Missouri,Motorcycle,Public,43
2001,Montana,Auto,Private,454459
2001,Montana,Auto,Public,5565
2001,Montana,Bus,Private,1112
2001,Montana,Bus,Public,1702
2001,Montana,Truck,Private,552478
2001,Montana,Truck,Public,17768
2001,Montana,Motorcycle,Private,26371
2001,Montana,Motorcycle,Public,110
2001,Nebraska,Auto,Private,821066
2001,Nebraska,Auto,Public,12913
2001,Nebraska,Bus,Private,1212
2001,Nebraska,Bus,Public,4997
2001,Nebraska,Truck,Private,773338
2001,Nebraska,Truck,Public,19924
2001,Nebraska,Motorcycle,Private,22788
2001,Nebraska,Motorcycle,Public,288
2001,Nevada,Auto,Private,669257
2001,Nevada,Auto,Public,9880
2001,Nevada,Bus,Private,1628
2001,Nevada,Bus,Public,276
2001,Nevada,Truck,Private,583979
2001,Nevada,Truck,Public,14808
2001,Nevada,Motorcycle,Private,32052
2001,Nevada,Motorcycle,Public,469
2001,New Hampshire,Auto,Private,680303
2001,New Hampshire,Auto,Public,4075
2001,New Hampshire,Bus,Private,1468
2001,New Hampshire,Bus,Public,342
2001,New Hampshire,Truck,Private,401814
2001,New Hampshire,Truck,Public,11538
2001,New Hampshire,Motorcycle,Private,53321
2001,New Hampshire,Motorcycle,Public,0
2001,New Jersey,Auto,Private,4472364
2001,New Jersey,Auto,Public,45542
2001,New Jersey,Bus,Private,19076
2001,New Jersey,Bus,Public,3331
2001,New Jersey,Truck,Private,1938233
2001,New Jersey,Truck,Public,101479
2001,New Jersey,Motorcycle,Private,125303
2001,New Jersey,Motorcycle,Public,444
2001,New Mexico,Auto,Private,656908
2001,New Mexico,Auto,Public,14224
2001,New Mexico,Bus,Private,2347
2001,New Mexico,Bus,Public,1055
2001,New Mexico,Truck,Private,731230
2001,New Mexico,Truck,Public,22696
2001,New Mexico,Motorcycle,Private,28002
2001,New Mexico,Motorcycle,Public,267
2001,New York,Auto,Private,7517062
2001,New York,Auto,Public,80309
2001,New York,Bus,Private,23189
2001,New York,Bus,Public,32509
2001,New York,Truck,Private,2449908
2001,New York,Truck,Public,93491
2001,New York,Motorcycle,Private,117850
2001,New York,Motorcycle,Public,1014
2001,North Carolina,Auto,Private,3684447
2001,North Carolina,Auto,Public,29220
2001,North Carolina,Bus,Private,9765
2001,North Carolina,Bus,Public,21461
2001,North Carolina,Truck,Private,2386976
2001,North Carolina,Truck,Public,47882
2001,North Carolina,Motorcycle,Private,86418
2001,North Carolina,Motorcycle,Public,343
2001,North Dakota,Auto,Private,343662
2001,North Dakota,Auto,Public,3958
2001,North Dakota,Bus,Private,628
2001,North Dakota,Bus,Public,1663
2001,North Dakota,Truck,Private,348878
2001,North Dakota,Truck,Public,8796
2001,North Dakota,Motorcycle,Private,18182
2001,North Dakota,Motorcycle,Public,32
2001,Ohio,Auto,Private,6616322
2001,Ohio,Auto,Public,49711
2001,Ohio,Bus,Private,15631
2001,Ohio,Bus,Public,22699
2001,Ohio,Truck,Private,3774506
2001,Ohio,Truck,Public,76033
2001,Ohio,Motorcycle,Private,268201
2001,Ohio,Motorcycle,Public,881
2001,Oklahoma,Auto,Private,1737011
2001,Oklahoma,Auto,Public,11878
2001,Oklahoma,Bus,Private,2448
2001,Oklahoma,Bus,Public,14591
2001,Oklahoma,Truck,Private,1467462
2001,Oklahoma,Truck,Public,47690
2001,Oklahoma,Motorcycle,Private,77196
2001,Oklahoma,Motorcycle,Public,370
2001,Oregon,Auto,Private,1532690
2001,Oregon,Auto,Public,26538
2001,Oregon,Bus,Private,4253
2001,Oregon,Bus,Public,9319
2001,Oregon,Truck,Private,1435257
2001,Oregon,Truck,Public,31338
2001,Oregon,Motorcycle,Private,71642
2001,Oregon,Motorcycle,Public,880
2001,Pennsylvania,Auto,Private,6184242
2001,Pennsylvania,Auto,Public,47049
2001,Pennsylvania,Bus,Private,28343
2001,Pennsylvania,Bus,Public,8135
2001,Pennsylvania,Truck,Private,3296582
2001,Pennsylvania,Truck,Public,66404
2001,Pennsylvania,Motorcycle,Private,237276
2001,Pennsylvania,Motorcycle,Public,1157
2001,Rhode Island,Auto,Private,531528
2001,Rhode Island,Auto,Public,4718
2001,Rhode Island,Bus,Private,1849
2001,Rhode Island,Bus,Public,11
2001,Rhode Island,Truck,Private,221175
2001,Rhode Island,Truck,Public,5197
2001,Rhode Island,Motorcycle,Private,21317
2001,Rhode Island,Motorcycle,Public,57
2001,South Carolina,Auto,Private,1908834
2001,South Carolina,Auto,Public,10571
2001,South Carolina,Bus,Private,4884
2001,South Carolina,Bus,Public,11746
2001,South Carolina,Truck,Private,1180417
2001,South Carolina,Truck,Public,26287
2001,South Carolina,Motorcycle,Private,56411
2001,South Carolina,Motorcycle,Public,249
2001,South Dakota,Auto,Private,384746
2001,South Dakota,Auto,Public,4286
2001,South Dakota,Bus,Private,773
2001,South Dakota,Bus,Public,1825
2001,South Dakota,Truck,Private,398262
2001,South Dakota,Truck,Public,13604
2001,South Dakota,Motorcycle,Private,31493
2001,South Dakota,Motorcycle,Public,32
2001,Tennessee,Auto,Private,2990575
2001,Tennessee,Auto,Public,21212
2001,Tennessee,Bus,Private,3791
2001,Tennessee,Bus,Public,13289
2001,Tennessee,Truck,Private,2055918
2001,Tennessee,Truck,Public,54058
2001,Tennessee,Motorcycle,Private,83645
2001,Tennessee,Motorcycle,Public,235
2001,Texas,Auto,Private,7618374
2001,Texas,Auto,Public,105935
2001,Texas,Bus,Private,17434
2001,Texas,Bus,Public,62097
2001,Texas,Truck,Private,6347204
2001,Texas,Truck,Public,207713
2001,Texas,Motorcycle,Private,210149
2001,Texas,Motorcycle,Public,3150
2001,Utah,Auto,Private,913480
2001,Utah,Auto,Public,10541
2001,Utah,Bus,Private,452
2001,Utah,Bus,Public,810
2001,Utah,Truck,Private,810824
2001,Utah,Truck,Public,15627
2001,Utah,Motorcycle,Private,38611
2001,Utah,Motorcycle,Public,176
2001,Vermont,Auto,Private,298693
2001,Vermont,Auto,Public,3072
2001,Vermont,Bus,Private,639
2001,Vermont,Bus,Public,1434
2001,Vermont,Truck,Private,223591
2001,Vermont,Truck,Public,6356
2001,Vermont,Motorcycle,Private,24194
2001,Vermont,Motorcycle,Public,0
2001,Virginia,Auto,Private,3940965
2001,Virginia,Auto,Public,35399
2001,Virginia,Bus,Private,2726
2001,Virginia,Bus,Public,15534
2001,Virginia,Truck,Private,2140150
2001,Virginia,Truck,Public,36607
2001,Virginia,Motorcycle,Private,64661
2001,Virginia,Motorcycle,Public,395
2001,Washington,Auto,Private,2883581
2001,Washington,Auto,Public,19620
2001,Washington,Bus,Private,3445
2001,Washington,Bus,Public,6274
2001,Washington,Truck,Private,2224258
2001,Washington,Truck,Public,41919
2001,Washington,Motorcycle,Private,122618
2001,Washington,Motorcycle,Public,874
2001,West Virginia,Auto,Private,771215
2001,West Virginia,Auto,Public,15324
2001,West Virginia,Bus,Private,861
2001,West Virginia,Bus,Public,2259
2001,West Virginia,Truck,Private,632314
2001,West Virginia,Truck,Public,30079
2001,West Virginia,Motorcycle,Private,27265
2001,West Virginia,Motorcycle,Public,590
2001,Wisconsin,Auto,Private,2563421
2001,Wisconsin,Auto,Public,15640
2001,Wisconsin,Bus,Private,9365
2001,Wisconsin,Bus,Public,4639
2001,Wisconsin,Truck,Private,1834326
2001,Wisconsin,Truck,Public,45544
2001,Wisconsin,Motorcycle,Private,208801
2001,Wisconsin,Motorcycle,Public,685
2001,Wyoming,Auto,Private,206072
2001,Wyoming,Auto,Public,5082
2001,Wyoming,Bus,Private,979
2001,Wyoming,Bus,Public,1832
2001,Wyoming,Truck,Private,345983
2001,Wyoming,Truck,Public,12675
2001,Wyoming,Motorcycle,Private,20994
2001,Wyoming,Motorcycle,Public,70
2001,Puerto Rico,Auto,Private,2075521
2001,Puerto Rico,Auto,Public,
2001,Puerto Rico,Bus,Private,3330
2001,Puerto Rico,Bus,Public,
2001,Puerto Rico,Truck,Private,33803
2001,Puerto Rico,Truck,Public,
2001,Puerto Rico,Motorcycle,Private,21833
2001,Puerto Rico,Motorcycle,Public,
2000,Alabama,Auto,Private,1946144
2000,Alabama,Auto,Public,15662
2000,Alabama,Bus,Private,2425
2000,Alabama,Bus,Public,6351
2000,Alabama,Truck,Private,1962825
2000,Alabama,Truck,Public,26742
2000,Alabama,Motorcycle,Private,54359
2000,Alabama,Motorcycle,Public,490
2000,Alaska,Auto,Private,241775
2000,Alaska,Auto,Public,2530
2000,Alaska,Bus,Private,2120
2000,Alaska,Bus,Public,390
2000,Alaska,Truck,Private,337788
2000,Alaska,Truck,Public,9796
2000,Alaska,Motorcycle,Private,16063
2000,Alaska,Motorcycle,Public,44
2000,Arizona,Auto,Private,2146351
2000,Arizona,Auto,Public,16790
2000,Arizona,Bus,Private,1321
2000,Arizona,Bus,Public,3273
2000,Arizona,Truck,Private,1607753
2000,Arizona,Truck,Public,19050
2000,Arizona,Motorcycle,Private,164279
2000,Arizona,Motorcycle,Public,815
2000,Arkansas,Auto,Private,941651
2000,Arkansas,Auto,Public,9592
2000,Arkansas,Bus,Private,1416
2000,Arkansas,Bus,Public,5268
2000,Arkansas,Truck,Private,870843
2000,Arkansas,Truck,Public,11423
2000,Arkansas,Motorcycle,Private,24998
2000,Arkansas,Motorcycle,Public,22
2000,California,Auto,Private,17132486
2000,California,Auto,Public,188927
2000,California,Bus,Private,30775
2000,California,Bus,Public,16537
2000,California,Truck,Private,10057920
2000,California,Truck,Public,271278
2000,California,Motorcycle,Private,434257
2000,California,Motorcycle,Public,14244
2000,Colorado,Auto,Private,1910655
2000,Colorado,Auto,Public,10102
2000,Colorado,Bus,Private,1721
2000,Colorado,Bus,Public,4065
2000,Colorado,Truck,Private,1673059
2000,Colorado,Truck,Public,26410
2000,Colorado,Motorcycle,Private,98218
2000,Colorado,Motorcycle,Public,79
2000,Connecticut,Auto,Private,1997764
2000,Connecticut,Auto,Public,11426
2000,Connecticut,Bus,Private,9690
2000,Connecticut,Bus,Public,839
2000,Connecticut,Truck,Private,806763
2000,Connecticut,Truck,Public,26967
2000,Connecticut,Motorcycle,Private,53742
2000,Connecticut,Motorcycle,Public,304
2000,Delaware,Auto,Private,392329
2000,Delaware,Auto,Public,7977
2000,Delaware,Bus,Private,1454
2000,Delaware,Bus,Public,588
2000,Delaware,Truck,Private,225241
2000,Delaware,Truck,Public,2857
2000,Delaware,Motorcycle,Private,10952
2000,Delaware,Motorcycle,Public,28
2000,District of Columbia,Auto,Private,195931
2000,District of Columbia,Auto,Public,4357
2000,District of Columbia,Bus,Private,2243
2000,District of Columbia,Bus,Public,386
2000,District of Columbia,Truck,Private,32427
2000,District of Columbia,Truck,Public,6737
2000,District of Columbia,Motorcycle,Private,1127
2000,District of Columbia,Motorcycle,Public,349
2000,Florida,Auto,Private,7252107
2000,Florida,Auto,Public,100598
2000,Florida,Bus,Private,6030
2000,Florida,Bus,Public,38981
2000,Florida,Truck,Private,4235309
2000,Florida,Truck,Public,147985
2000,Florida,Motorcycle,Private,249276
2000,Florida,Motorcycle,Public,5934
2000,Georgia,Auto,Private,4041293
2000,Georgia,Auto,Public,25237
2000,Georgia,Bus,Private,4097
2000,Georgia,Bus,Public,13920
2000,Georgia,Truck,Private,3006443
2000,Georgia,Truck,Public,64016
2000,Georgia,Motorcycle,Private,86988
2000,Georgia,Motorcycle,Public,1083
2000,Hawaii,Auto,Private,453295
2000,Hawaii,Auto,Public,6220
2000,Hawaii,Bus,Private,3307
2000,Hawaii,Bus,Public,994
2000,Hawaii,Truck,Private,266709
2000,Hawaii,Truck,Public,7026
2000,Hawaii,Motorcycle,Private,19772
2000,Hawaii,Motorcycle,Public,289
2000,Idaho,Auto,Private,509490
2000,Idaho,Auto,Public,5776
2000,Idaho,Bus,Private,1278
2000,Idaho,Bus,Public,2409
2000,Idaho,Truck,Private,640772
2000,Idaho,Truck,Public,17975
2000,Idaho,Motorcycle,Private,42001
2000,Idaho,Motorcycle,Public,150
2000,Illinois,Auto,Private,5887663
2000,Illinois,Auto,Public,66321
2000,Illinois,Bus,Private,17497
2000,Illinois,Bus,Public,801
2000,Illinois,Truck,Private,2984475
2000,Illinois,Truck,Public,15827
2000,Illinois,Motorcycle,Private,195443
2000,Illinois,Motorcycle,Public,68
2000,Indiana,Auto,Private,3221972
2000,Indiana,Auto,Public,22965
2000,Indiana,Bus,Private,8640
2000,Indiana,Bus,Public,18645
2000,Indiana,Truck,Private,2257308
2000,Indiana,Truck,Public,41412
2000,Indiana,Motorcycle,Private,117331
2000,Indiana,Motorcycle,Public,506
2000,Iowa,Auto,Private,1742231
2000,Iowa,Auto,Public,9459
2000,Iowa,Bus,Private,1452
2000,Iowa,Bus,Public,6771
2000,Iowa,Truck,Private,1314375
2000,Iowa,Truck,Public,31935
2000,Iowa,Motorcycle,Private,126421
2000,Iowa,Motorcycle,Public,250
2000,Kansas,Auto,Private,818648
2000,Kansas,Auto,Public,7793
2000,Kansas,Bus,Private,1433
2000,Kansas,Bus,Public,2431
2000,Kansas,Truck,Private,1446787
2000,Kansas,Truck,Public,19043
2000,Kansas,Motorcycle,Private,49548
2000,Kansas,Motorcycle,Public,319
2000,Kentucky,Auto,Private,1650575
2000,Kentucky,Auto,Public,23351
2000,Kentucky,Bus,Private,1670
2000,Kentucky,Bus,Public,11264
2000,Kentucky,Truck,Private,1131204
2000,Kentucky,Truck,Public,8339
2000,Kentucky,Motorcycle,Private,43990
2000,Kentucky,Motorcycle,Public,13
2000,Louisiana,Auto,Private,1925331
2000,Louisiana,Auto,Public,39363
2000,Louisiana,Bus,Private,15717
2000,Louisiana,Bus,Public,5767
2000,Louisiana,Truck,Private,1547644
2000,Louisiana,Truck,Public,23160
2000,Louisiana,Motorcycle,Private,47736
2000,Louisiana,Motorcycle,Public,508
2000,Maine,Auto,Private,613174
2000,Maine,Auto,Public,5109
2000,Maine,Bus,Private,619
2000,Maine,Bus,Public,2415
2000,Maine,Truck,Private,390983
2000,Maine,Truck,Public,11796
2000,Maine,Motorcycle,Private,28791
2000,Maine,Motorcycle,Public,108
2000,Maryland,Auto,Private,2592350
2000,Maryland,Auto,Public,13466
2000,Maryland,Bus,Private,6956
2000,Maryland,Bus,Public,4896
2000,Maryland,Truck,Private,1206630
2000,Maryland,Truck,Public,23240
2000,Maryland,Motorcycle,Private,49296
2000,Maryland,Motorcycle,Public,107
2000,Massachusetts,Auto,Private,3656098
2000,Massachusetts,Auto,Public,17540
2000,Massachusetts,Bus,Private,11391
2000,Massachusetts,Bus,Public,543
2000,Massachusetts,Truck,Private,1541572
2000,Massachusetts,Truck,Public,38255
2000,Massachusetts,Motorcycle,Private,106715
2000,Massachusetts,Motorcycle,Public,3
2000,Michigan,Auto,Private,4976218
2000,Michigan,Auto,Public,47203
2000,Michigan,Bus,Private,10495
2000,Michigan,Bus,Public,15332
2000,Michigan,Truck,Private,3309618
2000,Michigan,Truck,Public,76855
2000,Michigan,Motorcycle,Private,182213
2000,Michigan,Motorcycle,Public,1379
2000,Minnesota,Auto,Private,2615650
2000,Minnesota,Auto,Public,9945
2000,Minnesota,Bus,Private,7112
2000,Minnesota,Bus,Public,7653
2000,Minnesota,Truck,Private,1966300
2000,Minnesota,Truck,Public,23280
2000,Minnesota,Motorcycle,Private,142799
2000,Minnesota,Motorcycle,Public,256
2000,Mississippi,Auto,Private,1308259
2000,Mississippi,Auto,Public,10389
2000,Mississippi,Bus,Private,3595
2000,Mississippi,Bus,Public,6779
2000,Mississippi,Truck,Private,943205
2000,Mississippi,Truck,Public,17184
2000,Mississippi,Motorcycle,Private,31845
2000,Mississippi,Motorcycle,Public,14
2000,Missouri,Auto,Private,2707773
2000,Missouri,Auto,Public,7442
2000,Missouri,Bus,Private,4574
2000,Missouri,Bus,Public,8411
2000,Missouri,Truck,Private,1833935
2000,Missouri,Truck,Public,17494
2000,Missouri,Motorcycle,Private,60897
2000,Missouri,Motorcycle,Public,43
2000,Montana,Auto,Private,461184
2000,Montana,Auto,Public,5475
2000,Montana,Bus,Private,1095
2000,Montana,Bus,Public,1700
2000,Montana,Truck,Private,539205
2000,Montana,Truck,Public,17567
2000,Montana,Motorcycle,Private,26402
2000,Montana,Motorcycle,Public,109
2000,Nebraska,Auto,Private,839940
2000,Nebraska,Auto,Public,12541
2000,Nebraska,Bus,Private,1201
2000,Nebraska,Bus,Public,4831
2000,Nebraska,Truck,Private,741062
2000,Nebraska,Truck,Public,19358
2000,Nebraska,Motorcycle,Private,20881
2000,Nebraska,Motorcycle,Public,278
2000,Nevada,Auto,Private,645736
2000,Nevada,Auto,Public,9856
2000,Nevada,Bus,Private,1571
2000,Nevada,Bus,Public,266
2000,Nevada,Truck,Private,547542
2000,Nevada,Truck,Public,14754
2000,Nevada,Motorcycle,Private,24445
2000,Nevada,Motorcycle,Public,467
2000,New Hampshire,Auto,Private,666524
2000,New Hampshire,Auto,Public,3870
2000,New Hampshire,Bus,Private,1412
2000,New Hampshire,Bus,Public,321
2000,New Hampshire,Truck,Private,368731
2000,New Hampshire,Truck,Public,10893
2000,New Hampshire,Motorcycle,Private,48651
2000,New Hampshire,Motorcycle,Public,
2000,New Jersey,Auto,Private,4406435
2000,New Jersey,Auto,Public,44284
2000,New Jersey,Bus,Private,18366
2000,New Jersey,Bus,Public,3172
2000,New Jersey,Truck,Private,1816771
2000,New Jersey,Truck,Public,101003
2000,New Jersey,Motorcycle,Private,111430
2000,New Jersey,Motorcycle,Public,423
2000,New Mexico,Auto,Private,715732
2000,New Mexico,Auto,Public,13995
2000,New Mexico,Bus,Private,2418
2000,New Mexico,Bus,Public,1022
2000,New Mexico,Truck,Private,772960
2000,New Mexico,Truck,Public,22383
2000,New Mexico,Motorcycle,Private,28291
2000,New Mexico,Motorcycle,Public,263
2000,New York,Auto,Private,7430864
2000,New York,Auto,Public,70479
2000,New York,Bus,Private,23451
2000,New York,Bus,Public,30632
2000,New York,Truck,Private,2577983
2000,New York,Truck,Public,101122
2000,New York,Motorcycle,Private,106371
2000,New York,Motorcycle,Public,1115
2000,North Carolina,Auto,Private,3714387
2000,North Carolina,Auto,Public,28679
2000,North Carolina,Bus,Private,9622
2000,North Carolina,Bus,Public,21009
2000,North Carolina,Truck,Private,2401817
2000,North Carolina,Truck,Public,46989
2000,North Carolina,Motorcycle,Private,82302
2000,North Carolina,Motorcycle,Public,345
2000,North Dakota,Auto,Private,335332
2000,North Dakota,Auto,Public,3905
2000,North Dakota,Bus,Private,661
2000,North Dakota,Bus,Public,1651
2000,North Dakota,Truck,Private,343519
2000,North Dakota,Truck,Public,8792
2000,North Dakota,Motorcycle,Private,17003
